,x,y,yaw,s,km,kf
62,15.928580386835613,2.005084910949018,0.01766576884296867,16.094776253136057,0.023361977344289034,-0.08825565842819631
63,21.068834673855772,2.018892872365515,0.016654750620985887,21.186280475648473,0.013544415261976191,-0.049959593336557126
64,26.095546748024766,2.0056972685607874,0.014235175134816373,26.18644040448935,0.008797463240056293,-0.03219276955143403
65,10.949128231620401,3.924508434518518,-0.024112995468350336,11.802950288562016,0.08794708475617515,-0.35016007797893817
66,15.911042439885899,4.029210294474799,0.021072508555198845,16.5923137210505,0.04483912689858037,-0.173818030545946
67,20.972122020260592,4.041136315862492,0.017145228736600446,21.489297356077607,0.026584898659407302,-0.10255732139592147
68,26.071858158496777,4.0554700897865406,0.015674438172723557,26.481370030171835,0.01749453747199985,-0.06686855340110832
69,10.994673419588775,5.936483724934604,-0.0336020716737723,13.001507222596576,0.1144863700499441,-0.45142728887870515
70,16.019559439503862,5.931411869313231,-0.024303235927814023,17.400413145311624,0.06136370338964633,-0.24770400936766931
71,20.920143888129115,6.056044224170263,0.018673365933935447,22.088424267850346,0.038259415018453036,-0.14915390515056787
72,25.944771200937666,6.053155293660597,0.015337095488658683,26.885879550555792,0.025578256327662634,-0.09957729022276944
73,10.964958985889444,7.96505525475518,0.011764044856306367,14.508622789657062,0.12967225711895444,-0.49067237327152163
74,15.974185154102553,7.994578266379318,0.006233994363455567,18.503501517575295,0.07536532536778842,-0.2920321459993664
75,20.970591205533008,7.976862179116774,0.0003032643475439252,22.901788288071057,0.047732480906087164,-0.18768743787864176
76,25.94243950271542,7.987031087474341,0.0035545072296182447,27.587760397783118,0.032458723175920634,-0.1298798138817366
77,10.969133524436847,9.94033341110301,0.012891674512308854,16.312707939140733,0.13477598889880063,-0.5107722183375754
78,15.944532111405254,9.937439024480646,0.03899715195854861,19.803884407407562,0.08442795445544418,-0.3176801176122138
79,20.96732452460839,9.986270557754835,0.004893733144002856,24.00250254459124,0.05563399650922351,-0.21750568024325487
80,25.970616668076214,9.948269976163022,0.032626123526279846,28.402173487029874,0.03870814281167807,-0.14610592563367902
81,6.021320695526516,11.982401622012084,0.06164049474889087,16.807174693787452,0.19377305680538612,-0.6981317007977318
82,10.978053834096334,11.971175600327276,0.012019477148638123,18.40855398267583,0.1341620259594519,-0.5093931608322065
83,15.975525151599077,11.993577533384167,0.007467019205741228,21.505337486109013,0.08968602697892114,-0.34728439720246584
84,20.965496209803376,11.980511411470445,0.005244511785887064,25.302628852992093,0.06157250630169444,-0.24068507586809093
85,25.992922686885503,11.91346007926575,0.0023151633647595475,29.500756243166943,0.043752811746211616,-0.17221067498191522
86,6.0165284624859385,13.952109780178052,0.017433543304828894,19.611829356873717,0.1747740452060455,-0.650637124560814
87,10.993561532687075,13.917660027105551,0.013035775387386164,20.614808309042196,0.1301876479627622,-0.49677431660050314
88,15.973434197881728,13.97759847646533,0.007959545149409455,23.308595033454036,0.09221606528353282,-0.3575141827331485
89,20.970861480653202,13.98546932426301,0.005532110102708997,26.803406772086127,0.06577571339868049,-0.2571626064259729
90,26.035817289518832,13.90889264638572,-0.018535225407692042,30.80205590159011,0.0478023502072394,-0.19217370196164776
91,1.0628047206780735,15.984931023043616,0.01855245005897556,24.81553608403634,0.17609648685066898,-0.6578679378077474
92,6.0196269410399665,15.957570089538324,0.015509377795043605,22.51135694379849,0.15826085129958725,-0.5959946466859756
93,11.008141114583767,15.908643439292039,0.012735367570205637,23.015894874227552,0.12459706590368232,-0.4775138773021154
94,15.9762742453771,15.986679911930459,0.007846575559395608,25.307665028516144,0.09270396460649029,-0.3597551128931374
95,20.954962022208424,15.929118120132417,0.006473872565325483,28.408551695787192,0.06849467894165985,-0.2679894056006025
96,25.985859723627826,15.978546375600894,0.0002251347068684545,32.20302291351098,0.051328189131747526,-0.20251701926683538
97,1.0079854746065235,17.991358523564113,0.014549350545550885,28.10867160169586,0.15672771188400475,-0.5923769864023686
98,5.995182364340173,17.981229673807025,0.013005029050182623,25.509261051738427,0.14408335331668148,-0.5475588567924623
99,10.992561635310912,17.963960566853896,0.010759192171854504,25.610467618756193,0.11835993188801539,-0.4552064868417598
100,15.980718562056735,17.95096509272359,0.00836760979325911,27.40849176336775,0.09176273580090542,-0.35655363090278014
101,20.96083763348477,17.915992341134356,0.006769473875027503,30.2138575823637,0.06999034099265891,-0.27421926068631297
102,25.954122705230805,17.945707340331793,0.004910541470833769,33.71193134915777,0.05374445679345172,-0.21156153987142487
